DATA_ID,PRED_ID,PREY_SOURCE_NAME,PREY_DATABASE_NAME,BASIS_OF_PREY_ID,PHYSIOLOG_STATE,SED_ORIGIN,PREY_PARTS,PREY_LIFE_HIST_STAGE,COND_INDEX,PREY_SEX,PREY_SEX_RATIO,PREY_LEN_TYPE,PREY_MIN_LEN,PREY_MAX_LEN,PREY_MN_LEN,PREY_MAX_WIDTH,PREY_MIN_WIDTH,PREY_MN_WIDTH,BIOMASS,BIOMASS_QUALIFIER,PCT_BIOMASS,PCT_BIOMASS_QUALIFIER,N_CONS,N_CONS_QUALIFIER,PCT_N_CONS,PCT_N_CONS_QUALIFIER,VOL_CONS,VOL_CONS_QUALIFIER,PCT_VOL_CONS,PCT_VOL_CONS_QUALIFIER,FREQ_OCC,FREQ_OCC_QUALIFIER,PCT_FREQ_OCC,PCT_FREQ_OCC_QUALIFIER,IRI,PCT_IRI,IRIa,IIR,E,PREY_NOTES,ENTRY_DATE,ENTRY_PERSON,EDITED_DATE,DATA_EDITOR,MODIFY_DATE,DATA_MODIFIER
ACT_8S,Cphi.7,Peprilus burti,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.003,,,,0.011,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.7,Mugilidae,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,0.035,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.7,Mucephalus,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.234,,,,0.15,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.7,Mugil sp.,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.183,,,,0.172,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.7,Atherinidae,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.003,,,,0.032,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.7,Membras martinica,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.002,,,,0.032,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.7,Digested fish remains,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.068,,,,0.441,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.7,Thalassia testudinum,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.001,<,,,0.011,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Clupeidae,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.002,,,,0.014,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Brevoortia patronus,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.279,,,,0.159,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Brevoortia sp.,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.028,,,,0.043,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Dorosoma petenense,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.001,<,,,0.001,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Harengula jaguana,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.011,,,,0.035,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Opisthonema ogIinum,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.008,,,,0.01,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Sardinella aurita,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.076,,,,0.064,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Caranx crysos,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,0.004,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Caranx hippos,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.245,,,,0.14,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Chloroscombrus chrysurus,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.029,,,,0.036,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Decapterus punctatus,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.001,,,,0.004,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Oligoplites saurus,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.001,<,,,0.002,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Seriola sp.,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.003,,,,0.001,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Trachinotus carolinus,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.001,<,,,0.001,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Lagodon rhomboides,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.147,,,,0.194,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Elops saurus,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.001,<,,,0.001,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Haemulon plumieri,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.001,<,,,0.002,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Orthopristis chrysoptera,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.001,<,,,0.002,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Ariidae,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.002,,,,0.014,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Arius felis,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.023,,,,0.038,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Sciaenidae,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.022,,,,0.006,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Cynoscion nebulosus,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.001,<,,,0.001,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Cynoscion sp. ,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.001,<,,,0.001,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Equetus umbrosus,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.001,<,,,0.001,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Leiostomus xanthurus·,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.016,,,,0.034,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Menticirrhus sp.,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.001,,,,0.001,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Micropogonias undulatus,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.001,<,,,0.002,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Triglidae,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.003,,,,0.011,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Prionotus rubio,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.001,<,,,0.001,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Balistes capriscus,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.001,<,,,0.001,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Monocanthus hispidus,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.001,<,,,0.002,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Peprilus burti,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.008,,,,0.037,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Peprilus triacanthus,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.001,<,,,0.001,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Scombridae,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.001,,,,0.001,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Scomberomorus cavalla,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.001,<,,,0.001,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Euthynnus alletteratus    ,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.001,,,,0.001,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Serranidae,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0,,,,0.001,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Diplectrum formosum,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.001,,,,0.003,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Mycteroperca sp.,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,<0.001,<,,,0.001,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Mugilidae,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0,,,,0.001,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Mugil sp.,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.001,,,,0.002,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Cynoglossidae,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.001,<,,,0.002,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Anchoa hepsetus,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.001,,,,0.002,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Anchoa mitchilli,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,<0.001,<,,,0.001,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Anchoa sp.                        ,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.002,,,,0.01,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Pomatomus saltatrix,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.006,,,,0.003,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Pomadasyidae,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.001,<,,,0.003,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Sphyraena guachancho,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.003,,,,0.001,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Nettastomatidae,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.001,<,,,0.001,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Labridae,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.001,<,,,0.002,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Hemipteroriotus novacula,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.001,<,,,0,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Bothidae,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.002,,,,0.01,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Etropus crossotus,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.001,<,,,0.001,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Paralichthys albigutta,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.001,<,,,0.002,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Eucinostomus argenteus,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.001,<,,,0.001,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Hemiramphus brasiliensis,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.001,<,,,0.002,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Ophichthidae,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.001,,,,0.005,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Digested fish remains,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,0.289,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Penaeidae,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.001,<,,,0.003,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Penaeus sp.,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.001,<,,,0.002,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Penaeus setiferus,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.001,<,,,0.001,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Trachypeneus constrictus,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.001,<,,,0.001,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Sicyonia sp.,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.001,,,,0.01,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Sicyonia brevirostris,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.001,<,,,0.002,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Crab,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0,,,,0.014,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Portunus sp.,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.006,,,,0.034,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Portunus spinimanus,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.002,,,,0.008,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Portunus gibbesii,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.002,,,,0.015,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Portunus sayi,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.001,<,,,0.001,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Ovalipes sp.,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.003,,,,0.01,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Ovalipes ocellatus,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.011,,,,0.042,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Albuneidae (Albunea sp.),,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.001,<,,,0.001,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Stomatopoda,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0,,,,0.005,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Squilla empusa,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.002,,,,0.01,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Cephalopoda,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.001,,,,0.006,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Loligo  pealii,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.001,<,,,0.003,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Barbartia sp.,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.001,<,,,0.001,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Barbartia tenera,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.001,<,,,0,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Chione cancellata,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.001,<,,,0.002,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Unidentified arcilds,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.001,<,,,0.002,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Gastropoda,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.001,<,,,0.001,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Pisania tincta,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.001,<,,,0.01,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Echinodermata (Mullita quinquiesperforata),,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.001,<,,,0.003,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Urochordata,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.001,<,,,0.002,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Thalassia testudinum,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.002,,,,0.069,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Halodule wrightii,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.001,<,,,0.011,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Syringodium   filiforme                          ,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.001,<,,,0.024,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Gracilaria sp.,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.001,<,,,0.002,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Gracilaria  foliifera,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.001,<,,,0.002,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Grateloupia  filicina,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.001,<,,,0.001,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Sargassum  sp.,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.001,<,,,0.005,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Sargassum  fluitans,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.001,<,,,0.001,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Sargassum filipendula,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.001,<,,,0.001,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Miscellaneous,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.001,<,,,0.013,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Sand,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.001,,,,0.012,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.8,Wood,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.001,,,,0.001,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.9,Clupeidae,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.075,,,,0.044,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.9,Brevoortia patronus,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.004,,,,0.005,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.9,Brevoortia sp.,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.001,,,,0.002,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.9,Harengula jaguana,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.006,,,,0.029,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.9,Sardinella aurita,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.13,,,,0.104,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.9,Carangidae,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.002,,,,0.003,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.9,Caranx hippos,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.305,,,,0.085,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.9,Chloroscombrus chrysurus,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.062,,,,0.057,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.9,Decapterus punctatus,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,0.016,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.9,Seriola sp.,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.006,,,,0.002,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.9,Sparidae,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.001,,,,0.003,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.9,Lagodon rhomboides,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.242,,,,0.189,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.9,Orthopristis chrysoptera,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.002,,,,0.003,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.9,Ariidae,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,0.01,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.9,Arius felis                      ,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.034,,,,0.036,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.9,Sciaenidae,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.007,,,,0.006,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.9,Equetus umbrosus,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.001,<,,,0.002,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.9,Leiostomus xanthurus,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.017,,,,0.024,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.9,Trichiuridae,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.001,<,,,0.002,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.9,Triglidae,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.003,,,,0.004,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.9,Prionotus rubio,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.001,<,,,0.002,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.9,Balistes capriscus ,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.001,,,,0.002,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.9,Serranidae,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0,,,,0.002,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.9,Diplectrum formosum,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.002,,,,0.003,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
ACT_8S,Cphi.9,Synodus foetens,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.001,<,,,0.002,,,,,,,,06/23/17,Michelle Abascal,27/07/2017,James Simons,,
